"Time","data"
0.834,0,0.0181319,-2.98951,0.776194
0.836,0,0.0183333,-2.98951,0.770058
0.838,0,0.0196429,-2.9872,0.763922
0.84,0,0.0189377,-2.9872,0.760854
0.842,0,0.0185348,-2.98012,0.754719
0.844,0,0.0182326,-2.98012,0.748583
0.846,0,0.0179304,-2.9734,0.742447
0.848,0,0.0190385,-2.9734,0.736311
0.85,0,0.0178297,-2.97115,0.730175
0.852,0,0.0178297,-2.97115,0.724039
0.854,0,0.0178297,-2.95588,0.717903
0.856,0,0.0179304,-2.95588,0.711767
0.858,0,0.0179304,-2.94624,0.705631
0.86,0,0.0185348,-2.94624,0.699495
0.862,0,0.0177289,-2.94561,0.693359
0.864,0,0.0180311,-2.94561,0.690291
0.866,0,0.0181319,-2.94133,0.681087
0.868,0,0.0175275,-2.92789,0.67802
0.87,0,0.0179304,-2.92789,0.671884
0.872,0,0.0187363,-2.91378,0.665748
0.874,0,0.0168223,-2.91378,0.659612
0.876,0,0.0182326,-2.91074,0.653476
0.878,0,0.0176282,-2.91074,0.64734
0.88,0,0.0179304,-2.89784,0.641204
0.882,0,0.0178297,-2.89784,0.635068
0.884,0,0.0174267,-2.88832,0.632
0.886,0,0.0178297,-2.88832,0.625864
0.888,0,0.0177289,-2.88926,0.619728
0.89,0,0.0175275,-2.88926,0.613592
0.892,0,0.0176282,-2.8962,0.607456
0.894,0,0.0177289,-2.8962,0.60132
0.896,0,0.0172253,-2.91661,0.595185
0.898,0,0.0178297,-2.91661,0.589049
0.9,0,0.0176282,-2.94525,0.582913
0.902,0,0.0199451,-2.94525,0.576777
0.904,0,0.0185348,-2.98638,0.570641
0.906,0,0.0186355,-2.98638,0.564505
0.908,0,0.0183333,-3.04381,0.558369
0.91,0,0.0185348,-3.04381,0.552233
0.912,0,0.0195421,-3.11019,0.546097
0.914,0,0.0194414,-3.11019,0.539961
0.916,0,0.0204487,-3.18186,0.533825
0.918,0,0.020348,-3.18186,0.527689
0.92,0,0.0209524,-3.26408,0.521553
0.922,0,0.0216575,-3.26408,0.51235
0.924,0,0.0216575,-3.36536,0.506214
0.926,0,0.0223626,-3.36536,0.500078
0.928,0,0.0226648,-3.46755,0.493942
0.93,0,0.022967,-3.58558,0.484738
0.932,0,0.0230678,-3.58558,0.478602
0.934,0,0.0242766,-3.70816,0.469398
0.936,0,0.0245788,-3.70816,0.463262
0.938,0,0.0255861,-3.85091,0.454058
