"Time","angle"
19.744,-1.05469
19.748,-1.23047
19.752,-1.23047
19.756,-1.40625
19.76,-1.58203
19.764,-1.75781
19.768,-1.75781
19.772,-1.93359
19.776,-2.10938
19.78,-2.10938
19.784,-2.28516
19.788,-2.46094
19.792,-2.46094
19.796,-2.63672
19.8,-2.63672
19.804,-2.8125
19.808,-2.8125
19.812,-2.98828
19.816,-2.98828
19.82,-3.16406
19.824,-3.16406
19.828,-3.16406
19.832,-3.33984
19.836,-3.33984
19.84,-3.33984
19.844,-3.33984
19.848,-3.33984
19.852,-3.51562
19.856,-3.51562
19.86,-3.51562
19.864,-3.51562
19.868,-3.51562
19.872,-3.51562
19.876,-3.51562
19.88,-3.51562
19.884,-3.33984
19.888,-3.33984
19.892,-3.33984
19.896,-3.33984
19.9,-3.33984
19.904,-3.16406
19.908,-3.16406
19.912,-2.98828
19.916,-2.98828
19.92,-2.98828
19.924,-2.8125
19.928,-2.8125
19.932,-2.63672
19.936,-2.46094
19.94,-2.46094
19.944,-2.28516
19.948,-2.28516
19.952,-2.10938
19.956,-1.93359
19.96,-1.93359
19.964,-1.75781
19.968,-1.58203
19.972,-1.40625
19.976,-1.40625
19.98,-1.23047
19.984,-1.05469
19.988,-0.878906
19.992,-0.878906
19.996,-0.703125
20,-0.527344
20.004,-0.351562
20.008,-0.175781
20.012,-0.175781
20.016,0
20.02,0.175781
20.024,0.351562
20.028,0.527344
20.032,0.527344
20.036,0.703125
20.04,0.878906
20.044,1.05469
20.048,1.23047
20.052,1.23047
20.056,1.40625
20.06,1.58203
20.064,1.58203
20.068,1.75781
20.072,1.93359
20.076,1.93359
20.08,2.10938
20.084,2.10938
20.088,2.28516
20.092,2.28516
20.096,2.46094
20.1,2.46094
20.104,2.63672
20.108,2.63672
20.112,2.63672
20.116,2.8125
20.12,2.8125
20.124,2.8125
20.128,2.8125
20.132,2.98828
20.136,2.98828
20.14,2.98828
20.144,2.98828
20.148,2.98828
20.152,2.98828
20.156,2.98828
20.16,2.98828
20.164,2.98828
20.168,2.98828
20.172,2.98828
20.176,2.98828
20.18,2.8125
20.184,2.8125
20.188,2.8125
20.192,2.63672
20.196,2.63672
20.2,2.46094
20.204,2.46094
20.208,2.28516
20.212,2.28516
20.216,2.10938
20.22,2.10938
20.224,1.93359
20.228,1.93359
20.232,1.75781
20.236,1.58203
20.24,1.58203
20.244,1.40625
20.248,1.23047
20.252,1.23047
20.256,1.05469
20.26,0.878906
20.264,0.878906
20.268,0.703125
20.272,0.527344
20.276,0.351562
20.28,0.351562
20.284,0.175781
20.288,0
20.292,-0.175781
20.296,-0.351562
20.3,-0.351562
20.304,-0.527344
20.308,-0.703125
20.312,-0.878906
20.316,-1.05469
20.32,-1.05469
20.324,-1.23047
20.328,-1.40625
20.332,-1.58203
20.336,-1.75781
20.34,-1.75781
20.344,-1.93359
20.348,-2.10938
20.352,-2.10938
20.356,-2.28516
20.36,-2.28516
20.364,-2.46094
20.368,-2.46094
20.372,-2.63672
20.376,-2.63672
20.38,-2.8125
20.384,-2.8125
20.388,-2.98828
20.392,-2.98828
20.396,-2.98828
20.4,-3.16406
20.404,-3.16406
20.408,-3.16406
20.412,-3.16406
20.416,-3.33984
20.42,-3.33984
20.424,-3.33984
20.428,-3.33984
20.432,-3.33984
20.436,-3.33984
20.44,-3.33984
20.444,-3.33984
20.448,-3.33984
20.452,-3.33984
20.456,-3.33984
20.46,-3.33984
20.464,-3.33984
20.468,-3.16406
20.472,-3.16406
20.476,-3.16406
20.48,-2.98828
20.484,-2.98828
20.488,-2.8125
20.492,-2.8125
20.496,-2.63672
20.5,-2.63672
20.504,-2.46094
20.508,-2.46094
20.512,-2.28516
20.516,-2.28516
20.52,-2.10938
20.524,-1.93359
20.528,-1.93359
20.532,-1.75781
20.536,-1.58203
20.54,-1.58203
20.544,-1.40625
20.548,-1.23047
20.552,-1.05469
20.556,-1.05469
20.56,-0.878906
20.564,-0.703125
20.568,-0.527344
20.572,-0.527344
20.576,-0.351562
20.58,-0.175781
20.584,0
20.588,0.175781
20.592,0.175781
20.596,0.351562
20.6,0.527344
20.604,0.703125
20.608,0.703125
20.612,0.878906
20.616,1.05469
20.62,1.23047
20.624,1.23047
20.628,1.40625
20.632,1.58203
20.636,1.58203
20.64,1.75781
20.644,1.93359
20.648,1.93359
20.652,2.10938
20.656,2.10938
20.66,2.28516
20.664,2.28516
20.668,2.46094
20.672,2.46094
20.676,2.46094
20.68,2.63672
20.684,2.63672
20.688,2.63672
20.692,2.63672
20.696,2.8125
20.7,2.8125
20.704,2.8125
20.708,2.8125
20.712,2.8125
20.716,2.8125
20.72,2.98828
20.724,2.98828
20.728,2.98828
20.732,2.98828
20.736,2.8125
20.74,2.8125
20.744,2.8125
20.748,2.8125
20.752,2.8125
20.756,2.63672
20.76,2.63672
20.764,2.63672
20.768,2.46094
20.772,2.46094
20.776,2.28516
20.78,2.28516
20.784,2.10938
20.788,2.10938
20.792,1.93359
20.796,1.93359
20.8,1.75781
20.804,1.58203
20.808,1.58203
20.812,1.40625
20.816,1.40625
20.82,1.23047
20.824,1.05469
20.828,1.05469
20.832,0.878906
20.836,0.703125
20.84,0.527344
20.844,0.527344
20.848,0.351562
20.852,0.175781
20.856,0.175781
20.86,0
20.864,-0.175781
20.868,-0.351562
20.872,-0.527344
20.876,-0.527344
20.88,-0.703125
20.884,-0.878906
20.888,-1.05469
20.892,-1.23047
20.896,-1.23047
20.9,-1.40625
20.904,-1.58203
20.908,-1.58203
20.912,-1.75781
20.916,-1.93359
20.92,-1.93359
20.924,-2.10938
20.928,-2.28516
20.932,-2.28516
20.936,-2.46094
20.94,-2.46094
20.944,-2.63672
20.948,-2.63672
20.952,-2.8125
20.956,-2.8125
20.96,-2.98828
20.964,-2.98828
20.968,-2.98828
20.972,-3.16406
20.976,-3.16406
20.98,-3.16406
20.984,-3.16406
20.988,-3.16406
20.992,-3.33984
20.996,-3.33984
21,-3.33984
21.004,-3.33984
21.008,-3.33984
21.012,-3.33984
21.016,-3.33984
21.02,-3.33984
21.024,-3.16406
21.028,-3.16406
21.032,-3.16406
21.036,-3.16406
21.04,-3.16406
21.044,-2.98828
21.048,-2.98828
21.052,-2.98828
21.056,-2.8125
21.06,-2.8125
21.064,-2.63672
21.068,-2.63672
21.072,-2.46094
21.076,-2.46094
21.08,-2.28516
21.084,-2.28516
21.088,-2.10938
21.092,-1.93359
21.096,-1.93359
21.1,-1.75781
21.104,-1.58203
21.108,-1.58203
21.112,-1.40625
21.116,-1.23047
21.12,-1.23047
21.124,-1.05469
21.128,-0.878906
21.132,-0.878906
21.136,-0.703125
21.14,-0.527344
21.144,-0.351562
21.148,-0.351562
21.152,-0.175781
21.156,0
21.16,0.175781
21.164,0.175781
21.168,0.351562
21.172,0.527344
21.176,0.703125
21.18,0.878906
21.184,0.878906
21.188,1.05469
21.192,1.23047
21.196,1.23047
21.2,1.40625
21.204,1.58203
21.208,1.58203
21.212,1.75781
21.216,1.75781
21.22,1.93359
21.224,1.93359
21.228,2.10938
21.232,2.10938
21.236,2.28516
21.24,2.28516
21.244,2.46094
21.248,2.46094
21.252,2.46094
21.256,2.63672
21.26,2.63672
21.264,2.63672
21.268,2.63672
21.272,2.8125
21.276,2.8125
21.28,2.8125
21.284,2.8125
21.288,2.8125
21.292,2.8125
21.296,2.8125
21.3,2.8125
21.304,2.8125
21.308,2.8125
21.312,2.8125
21.316,2.8125
21.32,2.63672
21.324,2.63672
21.328,2.63672
21.332,2.63672
21.336,2.46094
21.34,2.46094
21.344,2.28516
21.348,2.28516
21.352,2.10938
21.356,2.10938
21.36,1.93359
21.364,1.93359
21.368,1.75781
21.372,1.75781
21.376,1.58203
21.38,1.58203
21.384,1.40625
21.388,1.23047
21.392,1.23047
21.396,1.05469
21.4,0.878906
21.404,0.878906
21.408,0.703125
21.412,0.527344
21.416,0.527344
21.42,0.351562
21.424,0.175781
21.428,0
21.432,0
21.436,-0.175781
21.44,-0.351562
21.444,-0.527344
21.448,-0.527344
21.452,-0.703125
21.456,-0.878906
21.46,-1.05469
21.464,-1.05469
21.468,-1.23047
21.472,-1.40625
21.476,-1.40625
21.48,-1.58203
21.484,-1.75781
21.488,-1.75781
21.492,-1.93359
21.496,-2.10938
21.5,-2.10938
21.504,-2.28516
21.508,-2.28516
21.512,-2.46094
21.516,-2.46094
21.52,-2.63672
21.524,-2.63672
21.528,-2.8125
21.532,-2.8125
21.536,-2.8125
21.54,-2.98828
21.544,-2.98828
21.548,-2.98828
21.552,-2.98828
21.556,-2.98828
21.56,-3.16406
21.564,-3.16406
21.568,-3.16406
21.572,-3.16406
21.576,-3.16406
21.58,-3.16406
21.584,-3.16406
21.588,-3.16406
21.592,-3.16406
21.596,-3.16406
21.6,-3.16406
21.604,-3.16406
21.608,-2.98828
21.612,-2.98828
21.616,-2.98828
21.62,-2.98828
21.624,-2.8125
21.628,-2.8125
21.632,-2.63672
21.636,-2.63672
21.64,-2.63672
21.644,-2.46094
21.648,-2.28516
21.652,-2.28516
21.656,-2.10938
21.66,-2.10938
21.664,-1.93359
21.668,-1.93359
21.672,-1.75781
21.676,-1.58203
21.68,-1.58203
21.684,-1.40625
21.688,-1.23047
21.692,-1.23047
21.696,-1.05469
21.7,-0.878906
21.704,-0.878906
21.708,-0.703125
21.712,-0.527344
21.716,-0.351562
21.72,-0.351562
21.724,-0.175781
21.728,0
21.732,0.175781
21.736,0.175781
21.74,0.351562
21.744,0.527344
21.748,0.527344
21.752,0.703125
21.756,0.878906
21.76,1.05469
21.764,1.05469
21.768,1.23047
21.772,1.40625
21.776,1.40625
21.78,1.58203
21.784,1.75781
21.788,1.75781
21.792,1.93359
21.796,1.93359
21.8,2.10938
21.804,2.10938
21.808,2.28516
21.812,2.28516
21.816,2.28516
21.82,2.46094
21.824,2.46094
21.828,2.46094
21.832,2.63672
21.836,2.63672
21.84,2.63672
21.844,2.63672
21.848,2.63672
21.852,2.63672
21.856,2.63672
21.86,2.63672
21.864,2.63672
21.868,2.63672
21.872,2.63672
21.876,2.63672
21.88,2.63672
21.884,2.63672
21.888,2.63672
21.892,2.63672
21.896,2.63672
21.9,2.46094
21.904,2.46094
21.908,2.46094
21.912,2.28516
21.916,2.28516
21.92,2.28516
21.924,2.10938
21.928,2.10938
21.932,1.93359
21.936,1.93359
21.94,1.75781
21.944,1.75781
21.948,1.58203
21.952,1.40625
21.956,1.40625
21.96,1.23047
21.964,1.05469
21.968,1.05469
21.972,0.878906
21.976,0.703125
21.98,0.703125
21.984,0.527344
21.988,0.351562
21.992,0.351562
21.996,0.175781
22,0
22.004,-0.175781
22.008,-0.175781
22.012,-0.351562
22.016,-0.527344
22.02,-0.527344
22.024,-0.703125
22.028,-0.878906
22.032,-0.878906
22.036,-1.05469
22.04,-1.23047
22.044,-1.40625
22.048,-1.40625
22.052,-1.58203
22.056,-1.58203
22.06,-1.75781
22.064,-1.93359
22.068,-1.93359
22.072,-2.10938
22.076,-2.10938
22.08,-2.28516
22.084,-2.28516
22.088,-2.46094
22.092,-2.46094
22.096,-2.63672
22.1,-2.63672
22.104,-2.63672
22.108,-2.8125
22.112,-2.8125
22.116,-2.8125
22.12,-2.98828
22.124,-2.98828
22.128,-2.98828
22.132,-2.98828
22.136,-2.98828
22.14,-2.98828
22.144,-2.98828
22.148,-2.98828
22.152,-2.98828
22.156,-2.98828
22.16,-2.98828
22.164,-2.98828
22.168,-2.98828
22.172,-2.98828
22.176,-2.98828
22.18,-2.98828
22.184,-2.8125
22.188,-2.8125
22.192,-2.8125
22.196,-2.63672
22.2,-2.63672
22.204,-2.63672
22.208,-2.46094
22.212,-2.46094
22.216,-2.28516
22.22,-2.28516
22.224,-2.10938
22.228,-2.10938
22.232,-1.93359
22.236,-1.93359
22.24,-1.75781
22.244,-1.58203
22.248,-1.58203
22.252,-1.40625
22.256,-1.23047
22.26,-1.23047
22.264,-1.05469
22.268,-0.878906
22.272,-0.878906
22.276,-0.703125
22.28,-0.527344
22.284,-0.527344
22.288,-0.351562
22.292,-0.175781
22.296,-0.175781
22.3,0
22.304,0.175781
22.308,0.175781
22.312,0.351562
22.316,0.527344
22.32,0.703125
22.324,0.703125
22.328,0.878906
22.332,0.878906
22.336,1.05469
22.34,1.23047
22.344,1.23047
22.348,1.40625
22.352,1.58203
22.356,1.58203
22.36,1.75781
22.364,1.75781
22.368,1.93359
22.372,1.93359
22.376,2.10938
22.38,2.10938
22.384,2.10938
22.388,2.28516
22.392,2.28516
22.396,2.28516
22.4,2.46094
22.404,2.46094
22.408,2.46094
22.412,2.46094
22.416,2.46094
22.42,2.63672
22.424,2.63672
22.428,2.63672
22.432,2.63672
22.436,2.63672
22.44,2.63672
22.444,2.63672
22.448,2.63672
22.452,2.63672
22.456,2.63672
22.46,2.46094
22.464,2.46094
22.468,2.46094
22.472,2.46094
22.476,2.28516
22.48,2.28516
22.484,2.28516
22.488,2.10938
22.492,2.10938
22.496,2.10938
22.5,1.93359
22.504,1.93359
22.508,1.75781
22.512,1.75781
22.516,1.58203
22.52,1.58203
22.524,1.40625
22.528,1.40625
22.532,1.23047
22.536,1.23047
22.54,1.05469
22.544,0.878906
22.548,0.878906
22.552,0.703125
22.556,0.527344
22.56,0.527344
22.564,0.351562
22.568,0.175781
22.572,0
22.576,0
22.58,-0.175781
22.584,-0.351562
22.588,-0.351562
22.592,-0.527344
22.596,-0.703125
22.6,-0.878906
22.604,-0.878906
22.608,-1.05469
22.612,-1.23047
22.616,-1.23047
22.62,-1.40625
22.624,-1.40625
22.628,-1.58203
22.632,-1.75781
22.636,-1.75781
22.64,-1.93359
22.644,-1.93359
22.648,-2.10938
22.652,-2.10938
22.656,-2.28516
22.66,-2.28516
22.664,-2.46094
22.668,-2.46094
22.672,-2.46094
22.676,-2.63672
22.68,-2.63672
22.684,-2.63672
22.688,-2.8125
22.692,-2.8125
22.696,-2.8125
22.7,-2.8125
22.704,-2.8125
22.708,-2.8125
22.712,-2.98828
22.716,-2.98828
22.72,-2.98828
22.724,-2.98828
22.728,-2.98828
22.732,-2.98828
22.736,-2.98828
22.74,-2.98828
22.744,-2.8125
22.748,-2.8125
22.752,-2.8125
22.756,-2.8125
22.76,-2.63672
22.764,-2.63672
22.768,-2.63672
22.772,-2.63672
22.776,-2.46094
22.78,-2.46094
22.784,-2.28516
22.788,-2.28516
22.792,-2.10938
22.796,-2.10938
22.8,-1.93359
22.804,-1.93359
22.808,-1.75781
22.812,-1.75781
22.816,-1.58203
22.82,-1.40625
22.824,-1.40625
22.828,-1.23047
22.832,-1.23047
22.836,-1.05469
22.84,-0.878906
22.844,-0.878906
22.848,-0.703125
22.852,-0.527344
22.856,-0.527344
22.86,-0.351562
22.864,-0.175781
22.868,-0.175781
22.872,0
22.876,0.175781
22.88,0.351562
22.884,0.351562
22.888,0.527344
22.892,0.527344
22.896,0.703125
22.9,0.878906
22.904,0.878906
22.908,1.05469
22.912,1.23047
22.916,1.23047
22.92,1.40625
22.924,1.40625
22.928,1.58203
22.932,1.58203
22.936,1.75781
22.94,1.75781
22.944,1.93359
22.948,1.93359
22.952,1.93359
22.956,2.10938
22.96,2.10938
22.964,2.10938
22.968,2.28516
22.972,2.28516
22.976,2.28516
22.98,2.28516
22.984,2.46094
22.988,2.46094
22.992,2.46094
22.996,2.46094
23,2.46094
23.004,2.46094
23.008,2.46094
23.012,2.46094
23.016,2.46094
23.02,2.46094
23.024,2.46094
23.028,2.46094
23.032,2.28516
23.036,2.28516
23.04,2.28516
23.044,2.28516
23.048,2.28516
23.052,2.10938
23.056,2.10938
23.06,2.10938
23.064,1.93359
23.068,1.93359
23.072,1.75781
23.076,1.75781
23.08,1.58203
23.084,1.58203
23.088,1.58203
23.092,1.40625
23.096,1.23047
23.1,1.23047
23.104,1.05469
23.108,1.05469
23.112,0.878906
23.116,0.878906
23.12,0.703125
23.124,0.527344
23.128,0.527344
23.132,0.351562
23.136,0.351562
23.14,0.175781
23.144,0
23.148,0
23.152,-0.175781
23.156,-0.351562
23.16,-0.351562
23.164,-0.527344
23.168,-0.703125
23.172,-0.703125
23.176,-0.878906
23.18,-0.878906
23.184,-1.05469
23.188,-1.23047
23.192,-1.23047
23.196,-1.40625
23.2,-1.58203
23.204,-1.58203
23.208,-1.75781
23.212,-1.75781
23.216,-1.93359
23.22,-1.93359
23.224,-2.10938
23.228,-2.10938
23.232,-2.28516
23.236,-2.28516
23.24,-2.28516
23.244,-2.46094
23.248,-2.46094
23.252,-2.46094
23.256,-2.46094
23.26,-2.63672
23.264,-2.63672
23.268,-2.63672
23.272,-2.63672
23.276,-2.63672
23.28,-2.63672
23.284,-2.8125
23.288,-2.8125
23.292,-2.8125
23.296,-2.8125
23.3,-2.8125
23.304,-2.8125
23.308,-2.63672
23.312,-2.63672
23.316,-2.63672
23.32,-2.63672
23.324,-2.63672
23.328,-2.63672
23.332,-2.63672
23.336,-2.46094
23.34,-2.46094
23.344,-2.46094
23.348,-2.28516
23.352,-2.28516
23.356,-2.28516
23.36,-2.10938
23.364,-2.10938
23.368,-1.93359
23.372,-1.93359
23.376,-1.75781
23.38,-1.75781
23.384,-1.58203
23.388,-1.58203
23.392,-1.40625
23.396,-1.23047
23.4,-1.23047
23.404,-1.05469
23.408,-1.05469
23.412,-0.878906
23.416,-0.703125
23.42,-0.703125
23.424,-0.527344
23.428,-0.351562
23.432,-0.351562
23.436,-0.175781
23.44,-0.175781
23.444,0
23.448,0.175781
23.452,0.175781
23.456,0.351562
23.46,0.527344
23.464,0.527344
23.468,0.703125
23.472,0.703125
23.476,0.878906
23.48,1.05469
23.484,1.05469
23.488,1.23047
23.492,1.23047
23.496,1.40625
23.5,1.40625
23.504,1.58203
23.508,1.58203
23.512,1.75781
23.516,1.75781
23.52,1.75781
23.524,1.93359
23.528,1.93359
23.532,1.93359
23.536,2.10938
23.54,2.10938
23.544,2.10938
23.548,2.28516
23.552,2.28516
23.556,2.28516
23.56,2.28516
23.564,2.28516
23.568,2.28516
23.572,2.28516
23.576,2.28516
23.58,2.28516
23.584,2.28516
23.588,2.28516
23.592,2.28516
23.596,2.28516
23.6,2.28516
23.604,2.28516
23.608,2.28516
23.612,2.28516
23.616,2.10938
23.62,2.10938
23.624,2.10938
23.628,1.93359
23.632,1.93359
23.636,1.93359
23.64,1.75781
23.644,1.75781
23.648,1.75781
23.652,1.58203
23.656,1.58203
23.66,1.40625
23.664,1.40625
23.668,1.23047
23.672,1.23047
23.676,1.05469
23.68,1.05469
23.684,0.878906
23.688,0.703125
23.692,0.703125
23.696,0.527344
23.7,0.527344
23.704,0.351562
23.708,0.175781
23.712,0.175781
23.716,0
23.72,-0.175781
23.724,-0.175781
23.728,-0.351562
23.732,-0.527344
23.736,-0.527344
23.74,-0.703125
23.744,-0.703125
23.748,-0.878906
23.752,-1.05469
23.756,-1.05469
23.76,-1.23047
23.764,-1.23047
23.768,-1.40625
23.772,-1.40625
23.776,-1.58203
23.78,-1.58203
23.784,-1.75781
23.788,-1.75781
23.792,-1.93359
23.796,-1.93359
23.8,-1.93359
23.804,-2.10938
23.808,-2.10938
23.812,-2.28516
23.816,-2.28516
23.82,-2.28516
23.824,-2.28516
23.828,-2.46094
23.832,-2.46094
23.836,-2.46094
23.84,-2.46094
23.844,-2.63672
23.848,-2.63672
23.852,-2.63672
23.856,-2.63672
23.86,-2.63672
23.864,-2.63672
23.868,-2.63672
23.872,-2.63672
23.876,-2.63672
23.88,-2.63672
23.884,-2.63672
23.888,-2.46094
23.892,-2.46094
23.896,-2.46094
23.9,-2.46094
23.904,-2.46094
23.908,-2.28516
23.912,-2.28516
23.916,-2.28516
23.92,-2.10938
23.924,-2.10938
23.928,-2.10938
23.932,-1.93359
23.936,-1.93359
23.94,-1.75781
23.944,-1.75781
23.948,-1.58203
23.952,-1.58203
23.956,-1.40625
23.96,-1.40625
23.964,-1.23047
23.968,-1.23047
23.972,-1.05469
23.976,-1.05469
23.98,-0.878906
23.984,-0.878906
23.988,-0.703125
23.992,-0.527344
23.996,-0.527344
24,-0.351562
24.004,-0.351562
24.008,-0.175781
24.012,0
24.016,0
24.02,0.175781
24.024,0.351562
24.028,0.351562
24.032,0.527344
24.036,0.527344
24.04,0.703125
24.044,0.878906
24.048,0.878906
24.052,1.05469
24.056,1.05469
24.06,1.23047
24.064,1.23047
24.068,1.40625
24.072,1.40625
24.076,1.58203
24.08,1.58203
24.084,1.58203
24.088,1.75781
24.092,1.75781
24.096,1.75781
24.1,1.93359
24.104,1.93359
24.108,1.93359
24.112,2.10938
24.116,2.10938
24.12,2.10938
24.124,2.10938
24.128,2.10938
24.132,2.28516
24.136,2.28516
24.14,2.28516
24.144,2.28516
24.148,2.28516
24.152,2.28516
24.156,2.28516
24.16,2.28516
24.164,2.28516
24.168,2.28516
24.172,2.28516
24.176,2.10938
24.18,2.10938
24.184,2.10938
24.188,2.10938
24.192,1.93359
24.196,1.93359
24.2,1.93359
24.204,1.75781
24.208,1.75781
24.212,1.75781
24.216,1.58203
24.22,1.58203
24.224,1.58203
24.228,1.40625
24.232,1.40625
24.236,1.23047
24.24,1.23047
24.244,1.05469
24.248,1.05469
24.252,0.878906
24.256,0.878906
24.26,0.703125
24.264,0.527344
24.268,0.527344
24.272,0.351562
24.276,0.351562
24.28,0.175781
24.284,0.175781
24.288,0
24.292,-0.175781
24.296,-0.175781
24.3,-0.351562
24.304,-0.527344
24.308,-0.527344
24.312,-0.703125
24.316,-0.703125
24.32,-0.878906
24.324,-0.878906
24.328,-1.05469
24.332,-1.23047
24.336,-1.23047
24.34,-1.40625
24.344,-1.40625
24.348,-1.58203
24.352,-1.58203
24.356,-1.75781
24.36,-1.75781
24.364,-1.75781
24.368,-1.93359
24.372,-1.93359
24.376,-2.10938
24.38,-2.10938
24.384,-2.10938
24.388,-2.28516
24.392,-2.28516
24.396,-2.28516
24.4,-2.28516
24.404,-2.46094
24.408,-2.46094
24.412,-2.46094
24.416,-2.46094
24.42,-2.46094
24.424,-2.46094
24.428,-2.46094
24.432,-2.46094
24.436,-2.46094
24.44,-2.46094
24.444,-2.46094
24.448,-2.46094
24.452,-2.46094
24.456,-2.46094
24.46,-2.46094
24.464,-2.46094
24.468,-2.46094
24.472,-2.28516
24.476,-2.28516
24.48,-2.28516
24.484,-2.28516
24.488,-2.10938
24.492,-2.10938
24.496,-2.10938
24.5,-1.93359
24.504,-1.93359
24.508,-1.93359
24.512,-1.75781
24.516,-1.75781
24.52,-1.58203
24.524,-1.58203
24.528,-1.40625
24.532,-1.40625
24.536,-1.23047
24.54,-1.23047
24.544,-1.05469
24.548,-1.05469
24.552,-0.878906
24.556,-0.878906
24.56,-0.703125
24.564,-0.703125
24.568,-0.527344
24.572,-0.351562
24.576,-0.351562
24.58,-0.175781
24.584,-0.175781
24.588,0
24.592,0.175781
24.596,0.175781
24.6,0.351562
24.604,0.351562
24.608,0.527344
24.612,0.527344
24.616,0.703125
24.62,0.878906
24.624,0.878906
24.628,1.05469
24.632,1.05469
24.636,1.23047
24.64,1.23047
24.644,1.40625
24.648,1.40625
24.652,1.58203
24.656,1.58203
24.66,1.58203
24.664,1.75781
24.668,1.75781
24.672,1.75781
24.676,1.75781
24.68,1.93359
24.684,1.93359
24.688,1.93359
24.692,1.93359
24.696,1.93359
24.7,2.10938
24.704,2.10938
24.708,2.10938
24.712,2.10938
24.716,2.10938
24.72,2.10938
24.724,2.10938
24.728,2.10938
24.732,2.10938
24.736,2.10938
24.74,2.10938
24.744,2.10938
24.748,2.10938
24.752,2.10938
24.756,2.10938
24.76,1.93359
24.764,1.93359
24.768,1.93359
24.772,1.93359
24.776,1.75781
24.78,1.75781
24.784,1.75781
24.788,1.58203
24.792,1.58203
24.796,1.40625
24.8,1.40625
24.804,1.40625
24.808,1.23047
24.812,1.23047
24.816,1.05469
24.82,1.05469
24.824,0.878906
24.828,0.703125
24.832,0.703125
24.836,0.527344
24.84,0.527344
24.844,0.351562
24.848,0.351562
24.852,0.175781
24.856,0.175781
24.86,0
24.864,0
24.868,-0.175781
24.872,-0.175781
24.876,-0.351562
24.88,-0.527344
24.884,-0.527344
24.888,-0.703125
24.892,-0.703125
24.896,-0.878906
24.9,-0.878906
24.904,-1.05469
24.908,-1.23047
24.912,-1.23047
24.916,-1.40625
24.92,-1.40625
24.924,-1.58203
24.928,-1.58203
24.932,-1.58203
24.936,-1.75781
24.94,-1.75781
24.944,-1.93359
24.948,-1.93359
24.952,-1.93359
24.956,-2.10938
24.96,-2.10938
24.964,-2.10938
24.968,-2.28516
24.972,-2.28516
24.976,-2.28516
24.98,-2.28516
24.984,-2.28516
24.988,-2.46094
24.992,-2.46094
24.996,-2.46094
25,-2.46094
25.004,-2.46094
25.008,-2.46094
25.012,-2.46094
25.016,-2.46094
25.02,-2.46094
25.024,-2.46094
25.028,-2.46094
25.032,-2.46094
25.036,-2.46094
25.04,-2.46094
25.044,-2.28516
25.048,-2.28516
25.052,-2.28516
25.056,-2.28516
25.06,-2.10938
25.064,-2.10938
25.068,-2.10938
25.072,-1.93359
25.076,-1.93359
25.08,-1.75781
25.084,-1.75781
25.088,-1.58203
25.092,-1.58203
25.096,-1.58203
25.1,-1.40625
25.104,-1.40625
25.108,-1.23047
25.112,-1.23047
25.116,-1.05469
25.12,-0.878906
25.124,-0.878906
25.128,-0.703125
25.132,-0.703125
25.136,-0.527344
25.14,-0.527344
25.144,-0.351562
25.148,-0.175781
25.152,-0.175781
25.156,0
25.16,0
25.164,0.175781
25.168,0.175781
25.172,0.351562
25.176,0.351562
25.18,0.527344
25.184,0.703125
25.188,0.703125
25.192,0.878906
25.196,0.878906
25.2,1.05469
25.204,1.05469
25.208,1.23047
25.212,1.23047
25.216,1.40625
25.22,1.40625
25.224,1.58203
25.228,1.58203
25.232,1.58203
25.236,1.75781
25.24,1.75781
25.244,1.75781
25.248,1.93359
25.252,1.93359
25.256,1.93359
25.26,1.93359
25.264,2.10938
25.268,2.10938
25.272,2.10938
25.276,2.10938
25.28,2.10938
25.284,2.10938
25.288,2.10938
25.292,2.10938
25.296,2.10938
25.3,2.10938
25.304,2.10938
25.308,2.10938
25.312,2.10938
25.316,2.10938
25.32,2.10938
25.324,2.10938
25.328,1.93359
25.332,1.93359
25.336,1.93359
25.34,1.93359
25.344,1.75781
25.348,1.75781
25.352,1.75781
25.356,1.58203
25.36,1.58203
25.364,1.58203
25.368,1.40625
25.372,1.40625
25.376,1.23047
25.38,1.23047
25.384,1.23047
25.388,1.05469
25.392,1.05469
25.396,0.878906
25.4,0.878906
25.404,0.703125
25.408,0.703125
25.412,0.527344
25.416,0.527344
25.42,0.351562
25.424,0.175781
25.428,0.175781
25.432,0
25.436,0
25.44,-0.175781
25.444,-0.351562
25.448,-0.351562
25.452,-0.527344
25.456,-0.527344
25.46,-0.703125
25.464,-0.878906
25.468,-0.878906
25.472,-1.05469
25.476,-1.05469
25.48,-1.23047
25.484,-1.23047
25.488,-1.40625
25.492,-1.40625
25.496,-1.58203
25.5,-1.58203
25.504,-1.58203
25.508,-1.75781
25.512,-1.75781
25.516,-1.93359
25.52,-1.93359
25.524,-1.93359
25.528,-2.10938
25.532,-2.10938
25.536,-2.10938
25.54,-2.28516
25.544,-2.28516
25.548,-2.28516
25.552,-2.28516
25.556,-2.46094
25.56,-2.46094
25.564,-2.46094
25.568,-2.46094
25.572,-2.46094
25.576,-2.46094
25.58,-2.46094
25.584,-2.46094
25.588,-2.46094
25.592,-2.46094
25.596,-2.46094
25.6,-2.46094
25.604,-2.46094
25.608,-2.46094
25.612,-2.28516
25.616,-2.28516
25.62,-2.28516
25.624,-2.28516
25.628,-2.10938
25.632,-2.10938
25.636,-2.10938
25.64,-1.93359
25.644,-1.93359
25.648,-1.93359
25.652,-1.75781
